freq [Hz]	dBv	Phase [deg]
1939	72.624539	19.104754
1940	72.632989	19.34136
1941	72.624118	19.460743
1942	72.574038	19.487931
1943	72.617706	19.748707
1944	72.538711	20.03902
1945	72.5686	20.323738
1946	72.568707	20.735025
1947	72.58809	20.654605
1948	72.635734	20.874442
1949	72.60581	20.888124
1950	72.597037	20.737215
1951	72.578455	21.131788
1952	72.603945	21.356854
1953	72.59644	21.399638
1954	72.591704	21.582463
1955	72.608798	21.805372
1956	72.613623	22.247689
1957	72.595435	22.169119
1958	72.705383	22.640657
1959	72.652441	22.468481
1960	72.664954	22.865086
1961	72.730754	22.637689
1962	72.754173	22.859348
1963	72.702511	22.439552
1964	72.723167	22.716742
1965	72.659728	22.633318
1966	72.763271	22.940052
1967	72.690719	22.984643
1968	72.706633	22.729897
1969	72.788769	23.033666
1970	72.671035	23.04203
1971	72.793015	22.770269
1972	72.715425	22.892902
1973	72.74159	22.999333
1974	72.712257	22.826239
1975	72.744541	22.979399
1976	72.687732	22.855349
1977	72.718075	23.078555
1978	72.710193	23.087418
1979	72.688894	22.863549
1980	72.68299	23.116893
1981	72.650688	23.157253
1982	72.646692	23.379864
1983	72.695783	23.403564
1984	72.622404	23.494608
1985	72.647995	23.640442
1986	72.652646	23.985568
1987	72.696854	23.938684
1988	72.710155	23.780087
1989	72.718191	23.781147
1990	72.654501	23.741979
1991	72.725266	23.799781
1992	72.725571	23.278511
1993	72.658349	23.664272
1994	72.636919	23.294707
1995	72.622616	23.357783
1996	72.588003	23.705219
1997	72.616085	23.428831
1998	72.558086	23.339912
1999	72.550392	23.580663
2000	72.438854	23.341513
2001	72.537374	23.973576
2002	72.505117	23.602149
2003	72.478111	23.630067
2004	72.440227	23.730538
2005	72.468197	23.957306
2006	72.478065	23.720747
2007	72.417109	23.907075
2008	72.467832	24.121916
2009	72.453124	23.732853
2010	72.451963	23.715794
2011	72.404941	23.779154
2012	72.370524	23.525188
2013	72.382144	23.859791
2014	72.315834	23.712999
2015	72.300359	23.817582
2016	72.280754	24.01803
2017	72.251734	24.209713
2018	72.284901	24.32811
2019	72.24814	24.107551
2020	72.249022	24.625481
2021	72.230807	24.130727
2022	72.262928	24.49853
2023	72.22827	24.471261
2024	72.277727	24.180616
2025	72.22317	24.173363
2026	72.240297	23.943296
2027	72.205784	23.79274
2028	72.182531	23.682765
2029	72.101217	23.764092
2030	72.082868	23.796831
2031	72.122717	23.919451
2032	72.071511	23.800591
2033	72.042344	23.541163
2034	71.972163	23.512908
2035	71.986645	23.835553
2036	71.915141	23.296229
2037	71.86317	23.755668
2038	71.87104	23.417308
2039	71.785052	23.610277
2040	71.774537	23.488894
2041	71.719205	23.394407
2042	71.673878	23.441481
2043	71.593953	23.833904
2044	71.64388	23.601074
2045	71.537196	23.653258
2046	71.502027	23.82763
2047	71.516708	23.976733
2048	71.459994	24.031319
2049	71.461683	23.717563
2050	71.363023	23.908678
2051	71.391374	23.879287
2052	71.326601	23.899125
2053	71.274472	23.820972
2054	71.239056	23.531142
2055	71.152304	24.09148
2056	71.135874	23.797461
2057	71.070269	23.987969
2058	71.018793	23.935016
2059	70.911556	24.083605
2060	70.89341	24.537815
2061	70.861345	24.63298
2062	70.78889	24.286353
2063	70.697902	25.251984
2064	70.721344	25.090772
2065	70.633934	25.19
2066	70.65983	25.326235
2067	70.509087	25.448879
2068	70.478724	25.467014
2069	70.46272	26.12505
2070	70.392697	25.765681
2071	70.338251	26.338266
2072	70.24086	26.156016
2073	70.257402	26.613015
2074	70.140003	26.836131
2075	70.094575	26.759741
2076	69.982738	27.028986
2077	69.921997	27.867011
2078	69.925912	27.990645
2079	69.905899	28.375134
2080	69.752925	28.530943
2081	69.810593	28.627867
2082	69.736295	29.269558
2083	69.563211	29.47789
2084	69.614126	30.125195
2085	69.548699	30.624614
2086	69.478768	30.748341
2087	69.465771	31.492373
2088	69.421177	32.022814
2089	69.417246	32.105407
2090	69.359794	32.515763
2091	69.357776	33.102945
2092	69.337385	33.374419
2093	69.303795	33.741433
2094	69.298313	33.993782
2095	69.19293	34.509913
2096	69.24382	35.266742
2097	69.234709	35.776517
2098	69.190063	35.200256
2099	69.184811	36.020091
2100	69.053031	36.30768
2101	69.084092	36.776167
2102	69.052416	36.571791
2103	69.000256	37.369387
2104	68.844001	37.064699
2105	68.89186	38.249187
2106	68.764604	38.785062
2107	68.797692	39.790808
2108	68.856315	39.778535
2109	68.797199	40.459119
2110	68.761943	40.790338
2111	68.787502	41.482464
2112	68.808274	41.606604
2113	68.709422	42.270084
2114	68.733183	42.545626
2115	68.737451	43.823203
2116	68.773244	43.680766
2117	68.806945	44.097237
2118	68.756705	44.677794
2119	68.760741	44.364644
2120	68.71818	45.617706
2121	68.769695	45.290215
2122	68.70291	45.512276
2123	68.598392	46.332256
2124	68.667479	46.571208
2125	68.610308	47.62237
2126	68.671208	47.444069
2127	68.58319	47.372345
2128	68.578205	49.157047
2129	68.554915	48.423031
2130	68.53262	49.684964
2131	68.528159	49.34144
2132	68.41713	50.82002
2133	68.439343	51.661967
2134	68.500547	51.801274
2135	68.49313	52.376978
2136	68.443167	53.440112
2137	68.498641	53.626316
2138	68.544845	54.697627
2139	68.529474	54.329807
2140	68.548629	55.604085
2141	68.572803	55.490541
2142	68.512088	56.298873
2143	68.632472	57.308698
2144	68.579995	56.894829
2145	68.648202	58.10005
2146	68.517086	58.451208
2147	68.691176	59.148376
2148	68.64254	59.926434
2149	68.628319	60.361529
2150	68.720152	61.022207
2151	68.761753	62.161532
2152	68.857086	61.778811
2153	68.799755	62.917845
2154	68.940018	63.210505
2155	68.984951	63.819926
2156	69.032875	64.2053
2157	69.14208	64.546413
2158	69.139953	64.986025
2159	69.18532	64.929147
2160	69.288102	65.834728
2161	69.288052	65.896792
2162	69.325343	66.502429
2163	69.465837	66.551891
2164	69.470973	67.214388
2165	69.532119	67.225135
2166	69.674635	67.670235
2167	69.689427	67.845541
2168	69.730465	67.785468
2169	69.826274	68.457801
2170	69.891264	68.455437
2171	69.94975	68.530581
2172	69.963468	68.397587
2173	70.029034	69.222717
2174	70.033888	68.676413
2175	70.084455	69.460448
2176	70.12906	69.3219
2177	70.181674	69.667716
2178	70.176292	70.000244
2179	70.251151	69.928257
2180	70.317642	70.404726
2181	70.409636	70.66528
2182	70.451006	69.856445
2183	70.432319	70.344917
2184	70.496639	70.154565
2185	70.497832	70.212642
2186	70.464993	70.493739
2187	70.553925	71.092803
2188	70.6193	70.712395
2189	70.581712	70.980926
2190	70.684211	71.338667
2191	70.71853	71.359503
2192	70.740081	71.541259
2193	70.832182	71.655237
2194	70.866727	71.402691
2195	70.880984	71.749781
2196	70.891791	71.342261
2197	70.941667	72.188287
2198	70.990298	71.833789
2199	71.022654	71.8502
2200	71.088854	71.744486
2201	71.07267	71.861555
2202	71.127575	71.502085
2203	71.13382	71.701526
2204	71.157976	71.655431
2205	71.173631	71.451742
2206	71.196097	71.879696
2207	71.213656	71.355641
2208	71.220533	71.806457
2209	71.179498	71.65879
2210	71.228352	71.6422
2211	71.181579	72.027969
2212	71.159575	72.086613
2213	71.186766	72.409617
2214	71.184069	72.398502
2215	71.173379	73.180333
2216	71.21584	73.069631
2217	71.281377	73.454157
2218	71.271662	73.568855
2219	71.355348	73.62356
2220	71.340313	73.665624
2221	71.398525	73.879887
2222	71.376558	73.681143
2223	71.369451	74.388025
2224	71.445627	74.31696
2225	71.459114	74.500334
2226	71.509271	74.874389
2227	71.461301	74.705696
2228	71.587586	75.069452
2229	71.581641	75.340507
2230	71.607146	75.307873
2231	71.714876	75.260637
2232	71.68696	75.4063
2233	71.720147	75.374492
2234	71.754699	75.487257
2235	71.790933	75.598882
2236	71.808108	75.625633
2237	71.840941	75.601321
2238	71.850272	75.626898
2239	71.876153	75.793043
2240	71.853939	75.858534
2241	71.905582	76.081283
2242	71.871951	76.1297
2243	71.987681	76.406342
2244	71.916916	76.541098
2245	71.965228	76.532321
2246	72.058326	76.799349
2247	72.036037	76.625752
2248	72.036588	76.771475
2249	72.089801	76.744175
2250	72.118947	76.835308
2251	72.109279	77.417236
2252	72.16503	76.887427
2253	72.228288	77.082948
2254	72.187071	77.500055
2255	72.25259	77.514309
2256	72.331069	77.486378
2257	72.305958	77.729909
2258	72.341377	77.665772
2259	72.411294	78.037238
2260	72.462487	78.090519
2261	72.465644	77.916601
2262	72.544727	77.966524
2263	72.611169	77.904146
2264	72.583429	77.622145
2265	72.642123	77.503728
2266	72.633329	77.397923
2267	72.654463	77.599489
2268	72.687971	77.290394
2269	72.688757	77.374497
2270	72.684051	77.40615
2271	72.705457	77.398604
2272	72.741023	77.641031
2273	72.779673	77.752062
2274	72.790066	77.462313
2275	72.851404	77.236946
2276	72.825272	77.509939
2277	72.80811	77.466146
2278	72.892655	77.652536
2279	72.900095	77.627828
2280	72.9988	77.757748
2281	72.942513	77.428194
2282	73.075188	77.651116
2283	73.02755	77.239086
2284	73.099091	77.528148
2285	73.143859	77.223932
2286	73.1295	76.999482
2287	73.190292	76.997057
2288	73.175523	76.795215
2289	73.188597	76.58313
2290	73.231554	76.723821
2291	73.211189	76.394679
2292	73.22023	76.479128
2293	73.279133	76.143946
2294	73.252955	76.243586
2295	73.277503	75.677768
2296	73.251002	75.748778
2297	73.223266	75.445487
2298	73.214261	75.778338
2299	73.242708	75.706678
2300	73.250625	75.706035
2301	73.269797	75.78624
2302	73.310328	75.488144
2303	73.293147	75.467274
2304	73.327876	75.271145
2305	73.334567	75.188764
2306	73.307682	74.794661
2307	73.270529	74.582908
2308	73.282536	74.855664
2309	73.246642	74.769753
2310	73.285633	74.597433
2311	73.250217	74.425014
2312	73.277469	74.613685
2313	73.250736	74.389014
2314	73.2282	74.049685
2315	73.22829	74.55486
2316	73.234415	74.656472
2317	73.249123	74.228783
2318	73.249245	74.31286
2319	73.232692	74.505826
2320	73.229403	74.150144
2321	73.264401	74.391414
2322	73.238807	74.182866
2323	73.257775	73.713904
2324	73.19498	73.99334
2325	73.16734	73.812079
2326	73.194562	73.812195
2327	73.154736	73.980793
2328	73.13376	73.762512
2329	73.160491	73.749822
2330	73.100225	73.750585
2331	73.112625	73.762246
2332	73.0783	73.608023
2333	73.068867	73.782019
2334	73.047562	73.742396
2335	73.063244	73.655989
2336	73.005421	73.638359
2337	72.992713	73.803691
2338	72.990069	73.867551
2339	72.962577	73.968637
2340	73.007449	74.010972
2341	72.965731	73.821696
2342	72.932972	73.974358
2343	72.948774	73.898678
2344	72.914876	74.219965
2345	72.924837	73.841728
2346	72.864227	73.957935
2347	72.880383	74.104332
2348	72.835412	73.897834
2349	72.782333	73.939986
2350	72.773169	74.270923
2351	72.760152	74.054289
2352	72.737803	74.128232
2353	72.659442	74.083745
2354	72.6497	74.564112
2355	72.66223	74.657652
2356	72.623835	74.58329
2357	72.624278	74.684759
2358	72.575485	74.967518
2359	72.55514	75.1134
2360	72.589959	75.094118
2361	72.521269	75.427488
2362	72.562009	75.26607
2363	72.458704	75.752402
2364	72.529756	75.901726
2365	72.529766	75.975458
2366	72.51197	76.056644
2367	72.487015	76.06881
2368	72.425923	76.087901
2369	72.461845	77.075645
2370	72.479165	76.525345
2371	72.441857	76.909403
2372	72.467381	77.139708
2373	72.499677	77.071808
2374	72.493467	77.01492
2375	72.470066	77.184474
2376	72.488272	77.117499
2377	72.459824	77.16085
2378	72.520559	77.406734
2379	72.40211	77.055626
2380	72.427523	77.182328
2381	72.352603	77.356382
2382	72.345816	77.879202
2383	72.353158	77.530299
2384	72.296059	77.588934
2385	72.248973	77.917134
2386	72.233515	78.042312
2387	72.238571	78.096386
2388	72.181653	78.30807
2389	72.165311	78.245126
2390	72.151426	78.699876
2391	72.159548	78.678308
2392	72.112077	78.512138
2393	72.071422	78.615389
2394	72.026684	78.792505
2395	71.999463	78.921457
2396	71.90929	79.059071
2397	71.863161	79.454281
2398	71.868651	79.780662
2399	71.776644	80.396105
2400	71.810116	80.329781
2401	71.791082	80.997057
2402	71.733969	81.019284
2403	71.694533	81.160253
2404	71.648376	82.330169
2405	71.698658	82.253834
2406	71.666237	82.540354
2407	71.632387	83.228884
2408	71.613539	83.119794
2409	71.625385	83.84558
2410	71.586164	84.238221
2411	71.582321	84.663196
2412	71.614924	84.988403
2413	71.621314	85.31642
2414	71.604942	85.679373
2415	71.628269	85.614661
2416	71.542492	85.982951
2417	71.550345	86.562065
2418	71.530422	86.928678
2419	71.568797	87.578782
2420	71.56492	87.485329
2421	71.551499	88.068112
2422	71.549352	88.177292
2423	71.500007	88.805903
2424	71.528578	89.426566
2425	71.503565	89.901689
2426	71.543484	90.349774
2427	71.57239	91.095337
2428	71.554989	91.627175
2429	71.65601	91.6844
2430	71.618015	92.369764
2431	71.667171	92.651833
2432	71.677628	93.174758
2433	71.742726	93.381434
2434	71.721428	93.990768
2435	71.801895	94.177971
2436	71.809977	94.421951
2437	71.823153	94.734497
2438	71.849048	95.27905
2439	71.867293	95.579039
2440	71.862956	95.714521
2441	71.925346	96.885714
2442	71.970391	96.689433
2443	71.975106	97.185109
2444	72.028602	97.79041
2445	72.041366	98.007609
2446	72.070231	98.621414
2447	72.148542	99.145308
2448	72.187105	99.581358
2449	72.231243	100.045148
2450	72.338262	100.319945
2451	72.347538	100.888299
2452	72.48207	101.186975
2453	72.558117	101.322956
2454	72.590075	101.486123
2455	72.694161	101.891114
2456	72.757566	101.865811
2457	72.83406	102.274498
2458	72.902447	102.349056
2459	73.007098	102.448178
2460	73.053174	102.475068
2461	73.145841	102.712862
2462	73.187829	102.467702
2463	73.266134	102.796423
2464	73.315973	102.420325
2465	73.390157	102.718734
2466	73.43389	102.474641
2467	73.504753	102.366419
2468	73.538207	102.177252
2469	73.586754	101.885638
2470	73.581177	102.043323
2471	73.646692	101.892685
2472	73.663776	101.60067
2473	73.69935	101.756083
2474	73.680202	101.455692
2475	73.708485	101.955936
2476	73.750333	101.709246
2477	73.771042	101.88554
2478	73.84663	102.042546
2479	73.846074	101.802931
2480	73.87696	101.46974
2481	73.906903	101.930981
2482	73.895191	101.74731
2483	73.969081	101.526446
2484	73.933464	101.518063
2485	73.95668	101.556021
2486	73.932213	101.503849
2487	73.955289	101.750157
2488	73.980083	101.64206
2489	73.953858	101.70066
2490	73.977791	101.893984
2491	74.011825	102.026234
2492	74.001006	101.909661
2493	74.006382	102.210683
2494	74.062239	102.427967
2495	74.067124	102.553104
2496	74.12884	102.578145
2497	74.105448	102.693964
2498	74.16843	102.845381
2499	74.189267	102.799854
2500	74.188959	102.828304
2501	74.185187	103.019049
2502	74.207836	103.021908
2503	74.240859	103.255897
2504	74.238612	103.31855
2505	74.2671	103.430161
2506	74.290341	103.690134
2507	74.309795	103.525757
2508	74.340199	103.907659
2509	74.319929	103.924959
2510	74.369569	104.037114
2511	74.350195	104.547224
2512	74.414771	104.579628
2513	74.430151	104.680514
2514	74.445094	105.046847
2515	74.453092	105.092357
2516	74.555025	105.435945
2517	74.526021	105.535922
2518	74.545403	105.480497
2519	74.596374	106.019518
2520	74.654156	106.361873
2521	74.658452	106.19295
2522	74.757767	106.634744
2523	74.777741	106.551905
2524	74.815729	106.752496
2525	74.877233	106.728195
2526	74.90687	107.036607
2527	74.924512	106.977106
2528	74.992616	107.36719
2529	75.041887	107.514164
2530	75.116198	107.624631
2531	75.162344	107.723766
2532	75.227839	107.730978
2533	75.275137	107.983745
2534	75.362841	107.780408
2535	75.392294	107.924163
2536	75.462771	108.071336
2537	75.516176	107.89353
2538	75.613446	107.919659
2539	75.645245	107.68624
2540	75.6725	107.642148
2541	75.720866	107.533801
2542	75.789103	107.634814
2543	75.8366	107.504593
2544	75.868159	107.290684
2545	75.924973	107.316219
2546	75.994361	107.235649
2547	76.014766	106.958739
2548	76.070194	107.028947
2549	76.117673	106.828549
2550	76.176677	106.677818
2551	76.209265	106.428294
2552	76.263234	106.269201
2553	76.296066	106.069752
2554	76.336446	105.740034
2555	76.344995	105.526091
2556	76.401328	105.332502
2557	76.400076	105.178694
2558	76.431694	104.978427
2559	76.476433	104.853421
2560	76.490002	104.613689
2561	76.533434	104.387582
2562	76.540765	104.137352
2563	76.577709	104.019503
2564	76.589326	103.548849
2565	76.596955	103.663658
2566	76.622553	103.053459
2567	76.627558	102.862748
2568	76.600969	102.837248
2569	76.594804	102.61597
2570	76.641344	102.364174
2571	76.587204	102.215597
2572	76.575603	102.347795
2573	76.614132	102.08947
2574	76.60423	102.082511
2575	76.576311	102.113663
2576	76.628966	101.967215
2577	76.63095	101.953401
2578	76.621104	101.608655
2579	76.615658	101.701164
2580	76.582624	101.736671
2581	76.6104	101.627992
2582	76.622247	101.918086
2583	76.61604	101.690217
2584	76.631574	101.837927
2585	76.631683	101.857884
2586	76.66797	102.056097
2587	76.707978	101.845371
2588	76.675121	102.007652
2589	76.73843	102.015872
2590	76.75878	102.061409
2591	76.781659	102.007938
2592	76.819865	102.01901
2593	76.840588	101.716217
2594	76.845327	101.769502
2595	76.839769	101.819491
2596	76.910434	101.829994
2597	76.893829	101.577744
2598	76.90917	101.635512
2599	76.929721	101.738318
2600	76.947223	101.850452
2601	76.997116	101.712249
2602	77.033263	101.702193
2603	77.082737	101.726988
2604	77.130743	101.464591
2605	77.147269	101.293074
2606	77.225632	101.179473
2607	77.256719	100.862356
2608	77.274401	100.557512
2609	77.313685	100.514603
2610	77.343879	100.11443
2611	77.385912	99.923635
2612	77.381188	99.640433
2613	77.442027	99.381061
2614	77.433258	99.070315
2615	77.483767	98.695951
2616	77.474094	98.346273
2617	77.510542	98.077387
2618	77.516263	97.639335
2619	77.54907	97.169792
2620	77.536974	96.683
2621	77.526415	96.147198
2622	77.499058	95.962749
2623	77.483047	95.39961
2624	77.477107	95.253922
2625	77.42497	94.676788
2626	77.395291	94.812054
2627	77.390469	94.497794
2628	77.407773	94.225708
2629	77.390223	93.902428
2630	77.380879	93.429317
2631	77.33581	93.179102
2632	77.343865	92.713357
2633	77.288987	92.535372
2634	77.261526	92.048715
2635	77.264242	92.047925
2636	77.232911	91.465695
2637	77.213914	91.090522
2638	77.190022	90.466202
2639	77.115966	89.872015
2640	77.016474	89.60429
2641	76.965936	89.149043
2642	76.874028	88.780519
2643	76.806522	88.437347
2644	76.671381	88.027297
2645	76.559937	87.901458
2646	76.454888	87.663152
2647	76.326275	87.795222
2648	76.22225	87.757415
2649	76.114025	87.864079
2650	76.035157	87.952552
2651	75.94799	88.006373
2652	75.872118	87.892465
2653	75.728451	87.925639
2654	75.628515	87.969496
2655	75.483073	88.058095
2656	75.353421	88.514868
2657	75.191816	88.895586
2658	75.054761	89.468043
2659	74.926254	90.439639
2660	74.868246	91.339034
2661	74.746852	92.084303
2662	74.734996	93.066674
2663	74.708756	93.987455
2664	74.678755	94.475691
2665	74.703908	95.347002
2666	74.679641	95.72769
2667	74.668841	96.132696
2668	74.665389	96.630149
2669	74.563978	97.14683
2670	74.61582	98.020927
2671	74.546621	98.264302
2672	74.534058	99.152696
2673	74.54454	99.926984
2674	74.570798	100.186814
2675	74.549947	100.865307
2676	74.522464	101.114862
2677	74.496289	101.777021
2678	74.460402	102.613562
2679	74.483542	103.47487
2680	74.502826	103.89329
2681	74.473001	104.762281
2682	74.494165	105.531724
2683	74.526519	106.307767
2684	74.578973	107.026833
2685	74.578485	107.801303
2686	74.66059	108.713059
2687	74.752373	109.329605
2688	74.843661	109.734012
2689	74.922455	110.357226
2690	74.982751	110.345803
2691	75.042891	111.011436
2692	75.092502	111.378195
2693	75.176993	111.652343
2694	75.21593	111.999348
2695	75.256841	112.442113
2696	75.330211	113.013762
2697	75.408011	113.074864
2698	75.483128	113.578472
2699	75.536076	113.608912
2700	75.601373	113.818411
2701	75.674639	113.997516
2702	75.679599	114.036224
2703	75.725166	114.496886
2704	75.785744	114.971446
2705	75.886123	115.236611
2706	75.955684	115.446597
2707	75.986567	115.596948
2708	76.138774	115.851506
2709	76.129612	115.928505
2710	76.253354	116.285796
2711	76.32773	115.916809
2712	76.373581	116.118373
2713	76.411327	116.1111
2714	76.480983	116.170029
2715	76.525039	116.05323
2716	76.540828	116.178739
2717	76.594539	116.319442
2718	76.64512	116.194438
2719	76.633777	116.272611
2720	76.677086	116.611711
2721	76.7383	116.862311
2722	76.797244	116.703597
2723	76.8321	116.941701
2724	76.858942	117.149537
2725	76.936401	117.150985
2726	76.992275	117.416495
2727	77.052206	117.268085
2728	77.078641	117.297262
2729	77.121973	117.549409
2730	77.197063	117.528051
2731	77.246999	117.288398
2732	77.253547	117.560001
2733	77.32804	117.477336
2734	77.362811	117.532579
2735	77.397704	117.433053
2736	77.422642	117.533988
2737	77.48757	117.743177
2738	77.528738	117.566575
2739	77.54007	117.781645
2740	77.624123	117.760458
2741	77.649184	117.707931
2742	77.670327	117.790725
2743	77.719951	117.90218
2744	77.773616	117.926306
2745	77.797164	117.826295
2746	77.821581	117.864726
2747	77.857283	118.007289
2748	77.878505	118.148589
2749	77.942554	118.312507
2750	77.960423	118.381411
2751	78.034821	118.560693
2752	78.08223	118.801699
2753	78.1652	118.731689
2754	78.202627	118.883645
2755	78.286139	118.772016
2756	78.337163	118.878025
2757	78.388117	118.745964
2758	78.466514	118.861215
2759	78.521345	118.585139
2760	78.566297	118.474992
2761	78.581955	118.385171
2762	78.652585	118.385321
2763	78.674297	118.381229
2764	78.734622	118.318417
2765	78.785004	118.371203
2766	78.828899	118.155138
2767	78.921976	118.118229
2768	78.927716	117.871993
2769	78.975734	117.651241
2770	79.005542	117.560393
2771	79.033422	117.492754
2772	79.065428	117.304947
2773	79.092039	117.405472
2774	79.173559	117.100676
2775	79.152326	117.054064
2776	79.227698	117.021553
2777	79.249736	116.82893
2778	79.286852	116.673454
2779	79.321826	116.732365
2780	79.347232	116.519904
2781	79.383714	116.374222
2782	79.404656	116.427897
2783	79.449087	116.386004
2784	79.483913	116.032393
2785	79.50145	116.015875
2786	79.519989	115.955748
2787	79.552323	115.803642
2788	79.583443	115.791061
2789	79.579686	115.529508
2790	79.63234	115.70439
2791	79.645504	115.552894
2792	79.67729	115.448618
2793	79.688262	115.447443
2794	79.731228	115.363481
2795	79.748529	115.395716
2796	79.783246	115.315049
2797	79.825138	115.278425
2798	79.862207	115.088929
2799	79.864364	115.015532
2800	79.894301	115.006812
2801	79.944242	115.074636
2802	79.976746	114.967409
2803	80.020485	114.818433
2804	80.062178	114.695283
2805	80.084386	114.530701
2806	80.116359	114.425028
2807	80.124906	114.287334
2808	80.177794	114.249635
2809	80.184425	114.106106
2810	80.241262	114.078654
2811	80.232068	113.828799
2812	80.288021	113.903544
2813	80.302278	113.774039
2814	80.34572	113.570994
2815	80.359942	113.61516
2816	80.37741	113.371341
2817	80.427789	113.498477
2818	80.445695	113.353325
2819	80.49002	113.201118
2820	80.524049	113.105917
2821	80.566116	113.037292
2822	80.583953	112.751296
2823	80.613123	112.62156
2824	80.639863	112.574013
2825	80.663751	112.445305
2826	80.719755	112.336589
2827	80.754284	112.095641
2828	80.783555	111.821711
2829	80.797793	111.572648
2830	80.821042	111.531725
2831	80.863776	111.304963
2832	80.887585	111.062608
2833	80.910683	110.838936
2834	80.932374	110.573136
2835	80.953186	110.3431
2836	80.96588	110.128046
2837	80.955538	109.839588
2838	80.967601	109.735015
2839	80.991857	109.655556
2840	80.997251	109.495192
2841	81.012442	109.181686
2842	81.034842	109.192343
2843	81.037697	108.842703
2844	81.04487	108.572253
2845	81.03082	108.627971
2846	81.04233	108.330941
2847	81.05372	108.336242
2848	81.049224	108.165146
2849	81.061941	107.991597
2850	81.052646	107.959944
2851	81.086622	107.988961
2852	81.097144	107.690062
2853	81.121444	107.599094
2854	81.128134	107.25209
2855	81.119886	107.13345
2856	81.121676	106.963805
2857	81.122026	106.780769
2858	81.117405	106.638038
2859	81.097635	106.53375
2860	81.113706	106.489268
2861	81.088487	106.281038
2862	81.086548	106.25507
2863	81.083216	106.267015
2864	81.063448	106.156528
2865	81.065014	106.165459
2866	81.073852	106.192789
2867	81.074116	106.116976
2868	81.053323	106.15043
2869	81.07165	106.108243
2870	81.080813	106.113213
2871	81.068828	106.111561
2872	81.078487	106.15157
2873	81.076171	106.101643
2874	81.098856	106.155383
2875	81.092442	106.232143
2876	81.117683	106.058325
2877	81.112849	106.12613
2878	81.104668	106.213309
2879	81.126367	106.232069
2880	81.15123	106.306743
2881	81.149122	106.301681
2882	81.172918	106.274798
2883	81.171913	106.402253
2884	81.202251	106.36949
2885	81.205102	106.387496
2886	81.220021	106.463011
2887	81.242751	106.449242
2888	81.237012	106.48541
2889	81.270219	106.585096
2890	81.270002	106.631652
2891	81.304932	106.845667
2892	81.324156	106.750139
2893	81.366849	106.875879
2894	81.379339	107.005489
2895	81.413539	106.988146
2896	81.475221	107.112883
2897	81.497238	106.948158
2898	81.545722	107.057447
2899	81.569419	106.850527
2900	81.609634	106.965822
2901	81.649061	106.712459
2902	81.675623	106.735854
2903	81.702828	106.580132
2904	81.728673	106.44277
2905	81.758425	106.456061
2906	81.764364	106.323365
2907	81.818059	106.282773
2908	81.829771	106.318666
2909	81.880438	106.139684
2910	81.907408	106.065268
2911	81.930108	106.006336
2912	81.989512	105.899295
2913	82.015543	105.85358
2914	82.053273	105.518581
2915	82.092833	105.460351
2916	82.10423	105.240249
2917	82.141916	105.090451
2918	82.176863	104.903583
2919	82.187355	104.694893
2920	82.199618	104.570528
2921	82.257625	104.412948
2922	82.262737	104.207379
2923	82.278739	104.019676
2924	82.315107	103.835786
2925	82.332046	103.660451
2926	82.350805	103.404537
2927	82.358333	103.183138
2928	82.369825	102.966607
2929	82.378118	102.874274
2930	82.393357	102.606157
2931	82.393296	102.435021
2932	82.400826	102.402402
2933	82.426369	102.241242
2934	82.452398	102.022024
2935	82.432816	101.900613
2936	82.482076	101.668935
2937	82.480135	101.618542
2938	82.470275	101.315096
2939	82.511678	101.301755
2940	82.50189	101.021317
2941	82.519076	100.963078
2942	82.530334	100.794863
2943	82.544225	100.522427
2944	82.55441	100.438627
2945	82.552187	100.110383
2946	82.554624	99.971575
2947	82.546839	99.87966
2948	82.55397	99.727003
2949	82.562025	99.618634
2950	82.553738	99.354917
2951	82.564605	99.351734
2952	82.54621	99.13112
2953	82.544582	99.07105
2954	82.544527	99.0143
2955	82.537118	98.89555
2956	82.5472	98.8785
2957	82.530349	98.742708
2958	82.533892	98.714353
2959	82.542352	98.732911
2960	82.528949	98.677199
2961	82.549397	98.59042
2962	82.558068	98.725685
2963	82.566436	98.512904
2964	82.582031	98.545513
2965	82.602995	98.435008
2966	82.598067	98.281549
2967	82.611995	98.256861
2968	82.608311	98.225092
2969	82.638188	98.13685
2970	82.626345	98.073043
2971	82.643854	98.15905
2972	82.676067	97.97224
2973	82.668832	97.92967
2974	82.671475	97.969418
2975	82.700792	97.959616
2976	82.712808	97.911863
2977	82.737148	97.891055
2978	82.749915	97.835978
2979	82.768915	97.703656
2980	82.775495	97.76569
2981	82.803991	97.689326
2982	82.82076	97.691245
2983	82.846858	97.522597
2984	82.865399	97.512554
2985	82.878582	97.496668
2986	82.91231	97.360348
2987	82.933273	97.41265
2988	82.966731	97.147548
2989	82.998888	97.124258
2990	83.012553	96.88296
2991	83.02993	96.826512
2992	83.059281	96.685559
2993	83.08636	96.528311
2994	83.093451	96.409151
2995	83.12854	96.313951
2996	83.150239	96.183093
2997	83.183843	95.949111
2998	83.201437	95.801907
2999	83.224575	95.624297
3000	83.219788	95.238728
3001	83.253789	95.373257
3002	83.275673	95.172355
3003	83.307521	94.901971
3004	83.32118	94.70266
3005	83.350317	94.586345
3006	83.378335	94.308269
3007	83.393377	94.039622
3008	83.405089	93.817493
3009	83.415728	93.565898
3010	83.413782	93.366058
3011	83.43518	93.196956
3012	83.448753	93.037411
3013	83.457324	92.770607
